StockCode,revenue,units,weeks_active,mean_wk,sd_wk,cv,cum_share,ABC,XYZ,class,product
84726,394.85,233,4,58.25,48.59612467402451,6.210641513274626,0.9903105234045037,C,Z,CZ,LILLIES CANVAS PICTURE
22869,393.63,167,38,4.394736842105263,8.125832925902863,3.293516601533273,0.9903305048937855,C,Z,CZ,NUMBER TILE COTTAGE GARDEN 1
23661,393.5899999999999,219,9,24.333333333333332,22.847319317591726,4.428421054225353,0.990350484352583,C,Z,CZ,MILK MAIDS MUG
84673B,393.26000000000005,506,68,7.4411764705882355,12.563132931041531,2.1965440780171446,0.9903704470598844,C,Z,CZ,BLUE FLY SWAT
84952A,392.53000000000003,148,22,6.7272727272727275,6.4452405340006935,2.8052179284334366,0.9903903727108456,C,Z,CZ,CLEAR LOVE BIRD T-LIGHT HOLDER
23116,392.34000000000003,78,11,7.090909090909091,11.058522012046144,5.418392230078435,0.9904102887170059,C,Z,CZ,VEGETABLE GARDEN CHOPPING BOARD
90201D,391.37,133,43,3.0930232558139537,3.2936732532912685,2.024204823394355,0.9904301554839198,C,Z,CZ,GREEN ENAMEL FLOWER RING
90124B,391.18,39,23,1.6956521739130435,1.0195713274212868,2.2550986864148728,0.9904500126060326,C,Z,CZ,BLUE MURANO TWIST NECKLACE
84711A,390.95,42,19,2.210526315789474,1.134261745631201,2.416402753593385,0.9904698580528603,C,Z,CZ,SILVER OVAL SHAPE TRINKET BOX
23150,390.75,148,25,5.92,4.132392366011081,2.2596275639003762,0.990489693347266,C,Z,CZ,IVORY SWEETHEART SOAP DISH
47562,390.0,104,16,6.5,2.6832815729997477,2.557041559783794,0.9905094905700893,C,Z,CZ,ENGLISH ROSE IRONING BOARD COVER
84081,389.3,100,12,8.333333333333334,11.452140199609643,4.761344347975684,0.9905292522594358,C,Z,CZ,WHITE CERAMIC PARTY SET (5PCS)
16044,389.22,6193,3,2064.3333333333335,3533.1731252987497,10.068119581325412,0.9905490098878135,C,Z,CZ,POP-ART FLUORESCENT PENS
23337,388.75,180,24,7.5,6.3929308785088,2.520043111526193,0.9905687436579995,C,Z,CZ,EGG FRYING PAN MINT
79051A,387.53999999999996,943,39,24.17948717948718,26.746245968627168,2.201335206007092,0.9905884160060328,C,Z,CZ,SMOKEY GREY COLOUR D.O.F. GLASS
84497,387.13,97,27,3.5925925925925926,2.530722901575438,2.166199932833133,0.9906080675416009,C,Z,CZ,BUTTONS AND STRIPES NOTEBOOK
90208,386.83,159,44,3.6136363636363638,5.779739710446086,2.6968081170181595,0.990627703848536,C,Z,CZ,PAIR OF PINK FLOWER CLUSTER SLIDE
90158,386.32,77,46,1.673913043478261,1.174816256575885,1.533072739838753,0.9906473142667954,C,Z,CZ,ST TROPEZ NECKLACE
84292,385.98,44,12,3.6666666666666665,2.902454551623922,3.5559285846559905,0.9906669074259373,C,Z,CZ,ROSE PINK METAL FOLDING CHAIR
90070,385.15000000000003,63,31,2.032258064516129,2.1830234533438855,2.47002692410324,0.9906864584525281,C,Z,CZ,RUBY GLASS CLUSTER BRACELET
90201A,382.84000000000003,130,43,3.0232558139534884,3.218165494079946,2.02370566421716,0.9907058922186452,C,Z,CZ,PURPLE ENAMEL FLOWER RING
16258A,380.96999999999997,1075,52,20.673076923076923,37.18671550372191,2.710518102302525,0.990725231059617,C,Z,CZ,SWIRLY CIRCULAR RUBBERS IN BAG
90035B,380.89,43,3,14.333333333333334,23.09401076758503,9.677967819439976,0.99074456583962,C,Z,CZ,"PEARL & SHELL 42""NECKL. PINK"
90184A,380.82,42,22,1.9090909090909092,1.444499943433743,2.512102226497139,0.9907638970662754,C,Z,CZ,AMBER CHUNKY BEAD BRACELET W STRAP
20670,378.85,694,32,21.6875,73.61908829434336,6.207184400945795,0.9907831282915746,C,Z,CZ,VIP HOLIDAY PURSE
84533B,377.93,59,13,4.538461538461538,3.5734060459498265,3.402645269356197,0.9908023128157325,C,Z,CZ,FAIRY CAKES ROUND NESTING BOXES
20976,376.99,550,34,16.176470588235293,18.18669275119535,2.410684207254745,0.9908214496235073,C,Z,CZ,12 PENCILS SMALL TUBE POSY
85033G,376.04999999999995,236,6,39.333333333333336,21.18175315375634,4.530150518175153,0.9908405387148989,C,Z,CZ,SET/6 GOLD REINDEER T-LIGHT CANDLES
84429A,374.73,110,31,3.5483870967741935,4.4108858496332255,2.7150635808271386,0.9908595608003056,C,Z,CZ,MEDIUM PINK BUDDHA HEAD
84741C,374.09,186,30,6.2,5.019960159204453,2.1595242342904344,0.9908785503979619,C,Z,CZ,CITRUS GARLAND FELT FLOWERS
84877D,373.09999999999997,161,34,4.735294117647059,7.589102328556236,3.1119872001564746,0.9908974897411297,C,Z,CZ,BLUE ROUND COMPACT MIRROR
84680,372.3,94,12,7.833333333333333,13.374557483475401,5.5521316344113,0.9909163884746095,C,Z,CZ,CLASSICAL ROSE URN
16216,371.64,4158,53,78.45283018867924,224.97585905002683,4.098097309922902,0.9909352537050969,C,Z,CZ,LETTER SHAPE PENCIL SHARPENER
20906,371.19,102,26,3.923076923076923,3.918398416935949,2.614763043700526,0.990954096092635,C,Z,CZ,VINTAGE NOTEBOOK BEAUTY GIRL
90134,370.92,126,60,2.1,1.8839194628149265,1.4508839539816378,0.9909729247744034,C,Y,CY,OLD ROSE COMBO BEAD NECKLACE
78033,370.6,76,14,5.428571428571429,4.878749614624407,3.4641016151377553,0.9909917372122966,C,Z,CZ,FLAG OF ST GEORGE CHAIR
85026B,370.09999999999997,303,27,11.222222222222221,23.886483679355205,4.43354966882853,0.9910105242691349,C,Z,CZ,EAU DE NILE JEWELLED T-LIGHT HOLDER
22870,369.91999999999996,156,33,4.7272727272727275,8.441981133273483,3.449265994010305,0.9910293021887935,C,Z,CZ,NUMBER TILE COTTAGE GARDEN 2
79336,369.78,840,19,44.21052631578947,73.96814550674907,4.35767626191163,0.9910480730017567,C,Z,CZ,LIGHT PINK FLOCK GLASS CANDLEHOLDER
20663,369.41,1074,30,35.8,126.21530591919453,6.642267544966274,0.9910668250327391,C,Z,CZ,QUEEN OF THE SKIES HOLIDAY PURSE
84760S,368.90999999999997,228,32,7.125,5.63256659539973,2.0536809433432937,0.9910855516826668,C,Z,CZ,SMALL HANGING GLASS+ZINC LANTERN
90082B,368.3,58,22,2.6363636363636362,2.012945118960786,2.5214890944182007,0.9911042473677074,C,Z,CZ,DIAMANTE BOW BROOCH RED COLOUR
47504G,368.06,267,21,12.714285714285714,13.657023310893399,3.0650139449410605,0.9911229308698416,C,Z,CZ,ENGLISH ROSE TAPE MEASURE
47503G,367.36,284,14,20.285714285714285,22.02246605148958,3.815523892584862,0.991141578838499,C,Z,CZ,ASS FLORAL PRINT TAPE MEASURE
23575,367.35,179,3,59.666666666666664,55.30220007679019,7.315763510595072,0.9911602262995354,C,Z,CZ,SNACK TRAY PAISLEY PARK
35915A,365.76,288,1,288.0,0.0,10.148891565092221,0.9911787930488172,C,Z,CZ,CREAM KNITTED HEN
90002D,365.74,104,26,4.0,9.682974749528162,5.053559294048259,0.9911973587828566,C,Z,CZ,FLOWER BURST SILVER RING CRYSTAL
84926D,365.34999999999997,773,34,22.735294117647058,28.945412389456845,2.6212724046241846,0.9912159047196734,C,Z,CZ,LA PALMIERA TILE COASTER
79190A,364.25,790,75,10.533333333333333,11.210918101774032,1.3915923980603546,0.9912343948181692,C,Y,CY,RETRO PLASTIC 70'S TRAY
35968,363.34000000000003,761,46,16.543478260869566,21.64430283956099,2.2464911602190125,0.9912528387231453,C,Z,CZ,FOLK ART METAL HEART T-LIGHT HOLDER
90164B,362.94,67,32,2.09375,2.219552047220921,2.4058571878226305,0.9912712623232773,C,Z,CZ,WHITE  ROSEBUD PEARL BRACELET
23579,362.65,171,5,34.2,45.66399018920707,7.0331575813503,0.9912896712023975,C,Z,CZ,SNACK TRAY I LOVE LONDON
90160A,362.51,52,22,2.3636363636363638,2.0364641286273977,2.660248687044705,0.9913080729748225,C,Z,CZ,PURPLE BOUDICCA LARGE BRACELET
85094,362.43,762,44,17.318181818181817,22.652863392364996,2.305608082840027,0.9913264706862785,C,Z,CZ,CANDY SPOT EGG WARMER RABBIT
21946,358.96999999999997,625,41,15.24390243902439,52.25886550998063,5.5335816683229675,0.9913446927608346,C,Z,CZ,PARTY TIME DESIGN FLANNEL
84402D,358.93,373,9,41.44444444444444,31.317371821048106,4.0522422374075795,0.9913629128049063,C,Z,CZ,PINK DRESS JEWELLERY STAND
90036E,358.87,45,23,1.9565217391304348,1.9182914005002478,2.7711921934141457,0.9913811298032515,C,Z,CZ,"FLOWER GLASS GARLD NECKL36""AMETHYST"
35912B,358.08000000000004,290,25,11.6,19.38212234680884,3.7827759091799944,0.9913993066995299,C,Z,CZ,WHITE/PINK CHICK DECORATION
84711B,357.71,39,25,1.56,1.0832051206181281,2.2550986864148728,0.9914174648138278,C,Z,CZ,PINK OVAL SHAPE TRINKET BOX
84800M,357.22,250,21,11.904761904761905,10.8208352815518,2.8016338090478565,0.9914355980546917,C,Z,CZ,MEDIUM WHITE/PINK ROSE ART FLOWER
90148,356.73,28,17,1.6470588235294117,0.6063390625908325,2.428571428571429,0.9914537064221218,C,Z,CZ,LONG SILVER NECKLACE PASTEL FLOWER
21038,355.48,166,33,5.03030303030303,4.984255514146825,2.269765684097253,0.9914717513369148,C,Z,CZ,SET/4 MODERN VINTAGE COTTON NAPKINS
20799,355.33000000000004,200,15,13.333333333333334,26.242459234352765,5.567836204487341,0.9914897886373912,C,Z,CZ,PINK MILKSHAKE GLASS
18096C,355.14,131,9,14.555555555555555,19.723787105365382,5.42368963899644,0.9915078162930668,C,Z,CZ,WHITE ROUND PORCELAIN TLIGHT HOLDER
72487,355.05,827,3,275.6666666666667,167.67329344094526,6.497456587734002,0.9915258393801526,C,Z,CZ,ROSES WHITE ROUND CANDLE
90019A,354.59000000000003,68,42,1.619047619047619,0.7635725068956292,1.419098597860567,0.9915438391166678,C,Y,CY,SILVER M.O.P ORBIT BRACELET
90082A,353.71,55,27,2.037037037037037,1.628625694388263,2.285346782734597,0.9915617941825264,C,Z,CZ,DIAMANTE BOW BROOCH GREEN COLOUR
90013C,353.55,88,42,2.0952380952380953,1.4450845837261956,1.6205039518159898,0.9915797411264474,C,Z,CZ,GREEN VINTAGE EARRINGS
23420,353.45,165,11,15.0,12.625371281669306,3.813614391769215,0.9915976829941575,C,Z,CZ,PANTRY HOOK TEA STRAINER
20950,353.39,687,24,28.625,25.676604983491504,2.583542238621305,0.9916156218161409,C,Z,CZ,SET/6  ANGEL T-LIGHTS WHITE/GOLD
23421,353.36,162,13,12.461538461538462,9.106914814353841,3.30815824729992,0.9916335591152611,C,Z,CZ,PANTRY HOOK SPATULA
84802A,353.21000000000004,209,20,10.45,12.999898785031082,3.4416484460221572,0.9916514888000648,C,Z,CZ,WHITE ANEMONE ARTIFICIAL FLOWER
22039,353.0,850,23,36.95652173913044,24.851336640235754,2.3404077957738543,0.9916694078248254,C,Z,CZ,BOTANICAL LILY GIFT WRAP
84898F,352.75,165,31,5.32258064516129,4.2613542196051055,2.1061543471616586,0.9916873141590585,C,Z,CZ,YELLOW FLOWERS FELT HANDBAG KIT
46000R,352.34999999999997,243,43,5.651162790697675,6.13298544923166,2.0496264750004185,0.9917052001884479,C,Z,CZ,POLYESTER FILLER PAD 45x30cm
84249D,352.34,835,26,32.11538461538461,19.84807682991362,2.1140133193839183,0.9917230857102161,C,Z,CZ,FAIRY CAKE GREETINGS CARD
84809B,351.59999999999997,296,7,42.285714285714285,76.89324696338052,7.481069364152674,0.991740933668023,C,Z,CZ,PINK CHRYSANTHEMUMS ART FLOWER
90201C,350.94,119,36,3.3055555555555554,2.993511501750262,2.0475079194420602,0.9917587481228375,C,Z,CZ,RED ENAMEL FLOWER RING
90161A,349.96,70,35,2.0,1.9553847221876068,2.1749970677906574,0.9917765128307844,C,Z,CZ,ANT COPPER RED BOUDICCA BRACELET
82011B,348.8,93,38,2.4473684210526314,2.4015464434519895,2.0743214730029385,0.9917942186546839,C,Z,CZ,BATHROOM SCALES RUBBER DUCKS
84535A,346.93,607,19,31.94736842105263,74.52775298445728,5.71788178055273,0.9918118295534379,C,Z,CZ,ENGLISH ROSE NOTEBOOK A6 SIZE
22257,346.73,420,26,16.153846153846153,30.136612029479767,4.048011185486415,0.9918294302997701,C,Z,CZ,FELT FARM ANIMAL SHEEP
23015,346.63,41,14,2.9285714285714284,2.3026501693044477,3.2700213848272983,0.9918470259698913,C,Z,CZ,CORDIAL GLASS JUG
84801B,345.0,214,15,14.266666666666667,20.369678679935273,4.37322265907977,0.9918645388977735,C,Z,CZ,WHITE HYDRANGEA ART FLOWER
90014B,343.65999999999997,35,26,1.3461538461538463,0.5615911461059687,1.9155646047841979,0.9918819838044285,C,Z,CZ,GOLD M PEARL  ORBIT NECKLACE
21306,343.09,682,45,15.155555555555555,22.106103183958,2.4736326782581917,0.991899399776681,C,Z,CZ,SET/4 DAISY MIRROR MAGNETS
84881,342.94,52,21,2.4761904761904763,1.2497618820818475,2.2702083943651856,0.991916808134617,C,Z,CZ,BLUE WIRE SPIRAL CANDLE HOLDER
20940,342.75,118,2,59.0,9.899494936611665,7.192494252400413,0.9919342068477521,C,Z,CZ,SET/6 GARDEN GNOME T-LIGHT CANDLES
90191,342.6,40,19,2.1052631578947367,2.5142866636285897,3.4452866353904423,0.991951597946571,C,Z,CZ,SILVER LARIAT 40CM
35833P,342.16999999999996,185,29,6.379310344827586,6.172599551378242,2.4141232848547154,0.9919689672176825,C,Z,CZ,4 PINK FLOCK CHRISTMAS BALLS
72811,340.45,445,20,22.25,35.3223874140973,4.080432953652885,0.991986249177965,C,Z,CZ,SMALL ZINC/GLASS CANDLEHOLDER
75149N,340.0,272,14,19.428571428571427,13.414769619939209,3.117230826820764,0.9920035082952982,C,Z,CZ,STRING CRYSTALS NATURAL
79303B,339.57,109,9,12.11111111111111,29.357471129358384,8.420794018661294,0.9920207455849241,C,Z,CZ,BLUE STAR BLOCK TABLE LAMP
84925A,339.29,179,14,12.785714285714286,37.91524672299962,8.190727210347367,0.9920379686611593,C,Z,CZ,WAKE UP COCKEREL WALL THERMOMETER
21420,338.65999999999997,122,28,4.357142857142857,7.093107169088122,3.4937268618355857,0.9920551597572653,C,Z,CZ,OYSTER TRINKET BOX
84509E,338.59999999999997,163,26,6.269230769230769,12.663515127507662,4.323543188942446,0.9920723478076449,C,Z,CZ,SET OF 4 CAROUSEL PLACEMATS
35914,337.43,244,26,9.384615384615385,14.948115394462068,3.5718523954765007,0.9920894764663558,C,Z,CZ,PINK CHICK EGG WARMER + EGG CUP
84576,337.04,96,22,4.363636363636363,6.418317941237034,3.672816811839835,0.992106585327844,C,Z,CZ,BLUE CAT BISCUIT BARREL PINK HEART
17011F,336.2,385,19,20.263157894736842,43.45219864692075,5.321584785707395,0.9921236515491598,C,Z,CZ,ORIGAMI SANDLEWOOD INCENSE+FLOWER
22889,335.52,200,26,7.6923076923076925,19.869110157768475,5.353578242633612,0.992140683252241,C,Z,CZ,NUMBER TILE VINTAGE FONT No
90178A,334.35999999999996,28,16,1.75,0.8563488385776754,2.638026473231341,0.9921576560712749,C,Z,CZ,AMBER CHUNKY GLASS+BEAD NECKLACE
20847,334.35,80,25,3.2,3.0,2.5826343140289914,0.9921746283826878,C,Z,CZ,ZINC HEART LATTICE CHARGER LARGE
17109A,333.61,709,9,78.77777777777777,102.26531398496972,5.278747666004479,0.9921915631301393,C,Z,CZ,FLOWER FAIRY INCENSE LILY
23047,333.5,58,19,3.0526315789473686,1.985326287499427,2.5820656498652452,0.9922084922937587,C,Z,CZ,PAPER LANTERN 5 POINT SEQUIN STAR
21402,333.42,1698,68,24.970588235294116,28.616856835983974,1.5838409930077169,0.9922254173964095,C,Z,CZ,RED  EGG  SPOON
90175C,332.95,37,17,2.176470588235294,1.7760663739584404,2.991954148623488,0.9922423186408685,C,Z,CZ,BLUE GLASS CHUNKY CHARM BRACELET
20688,332.9,464,6,77.33333333333333,168.1412104948298,9.198740414213546,0.992259217347222,C,Z,CZ,BEAUTY SPEED EXPRESSO CUPS
47583B,332.6,27,4,6.75,8.220908303425682,7.343333996476903,0.9922761008249428,C,Z,CZ,SET OF 3 WICKER BASKET TEA AND CAKE
85089,332.29,104,19,5.473684210526316,4.48910311572654,2.8216198293778807,0.9922929685664093,C,Z,CZ,CANDY SPOT BUNNY
35637C,331.14,100,18,5.555555555555555,10.934146311237816,5.090697398196046,0.9923097779314496,C,Z,CZ,PINK STRING CURTAIN WITH POLE
85024B,330.90000000000003,218,19,11.473684210526315,32.323655632528514,6.75497927243023,0.9923265751135836,C,Z,CZ,EAU DE NILE JEWELLED PHOTOFRAME
84030C,330.78,53,5,10.6,8.96102672688794,5.629570252848354,0.9923433662042643,C,Z,CZ,KNITTED RAINBOW HOT WATER BOTTLE
84870C,330.36,93,23,4.043478260869565,3.0818863891154424,2.4564892081930223,0.9923601359748591,C,Z,CZ,GREEN GEISHA GIRL
35921,330.32,183,24,7.625,7.574628703771559,2.7260640572279304,0.9923769037149693,C,Z,CZ,EASTER BUNNY HANGING GARLAND
22878,330.26,128,31,4.129032258064516,6.667043000130672,3.2892758986591564,0.9923936684093531,C,Z,CZ,NUMBER TILE COTTAGE GARDEN No
90129B,329.95,146,42,3.4761904761904763,4.272647521254555,2.2645041362125236,0.9924104173674827,C,Z,CZ,TURQUOISE GLASS TASSLE BAG CHARM
37467,328.51,273,41,6.658536585365853,7.411510494148817,2.145379061363523,0.9924270932281744,C,Z,CZ,PIG MUG IN TWO COLOUR DESIGNS
72739B,328.39,394,8,49.25,55.4610545466688,5.140523197306319,0.9924437629974127,C,Z,CZ,WHITE CHOCOLATE SCENT CANDLE
21722,327.75,347,51,6.803921568627451,12.026669710012223,2.6992022765866377,0.9924604002789008,C,Z,CZ,SWEET PUDDING STICKER SHEET
84902,326.33,84,23,3.652173913043478,3.1566480445989473,2.598621647550905,0.9924769654781929,C,Z,CZ,PINK KNITTED COW STUFFED TOY
84706A,325.88,137,5,27.4,33.33616654626023,6.665664495686485,0.9924935078345355,C,Z,CZ,ENGLISH ROSE TABLE CLOCK
21309,325.6,49,4,12.25,19.241881404893856,8.550582035424437,0.9925100359774877,C,Z,CZ,LOUVRE CHALKBOARD
90209A,325.5,173,10,17.3,17.062304129929878,4.301692782368221,0.9925265590442287,C,Z,CZ,PURPLE ENAMEL+GLASS HAIR COMB
90018A,325.49,77,39,1.9743589743589745,1.1118306262333753,1.5781759188693036,0.9925430816033485,C,Z,CZ,SILVER M.O.P ORBIT DROP EARRINGS
23037,325.15999999999997,196,12,16.333333333333332,10.464948710583894,3.305744498426887,0.9925595874109722,C,Z,CZ,CANDLE HOLDER SILVER MADELINE
17091B,324.48,282,30,9.4,12.158720440844945,2.8413705584754156,0.9925760587003613,C,Z,CZ,JASMINE TEA INCENSE IN TIN
23478,324.40000000000003,285,5,57.0,82.64986388373546,7.401721743252913,0.9925925259287814,C,Z,CZ,WOODLAND LARGE PINK FELT HEART
23695,323.32,765,5,153.0,86.22064717919949,5.008429649195638,0.9926089383341231,C,Z,CZ,DOILY THANK YOU CARD
90175B,322.85,36,24,1.5,1.2158375177486578,2.4620577562400374,0.9926253268812733,C,Z,CZ,PINK GLASS CHUNKY CHARM BRACELET
84870B,322.61,90,27,3.3333333333333335,2.660248687044705,2.2834887754605497,0.9926417032455168,C,Z,CZ,BLUE GEISHA GIRL
90197B,322.52,64,34,1.8823529411764706,1.1485090699593827,1.7787811838447134,0.9926580750411707,C,Z,CZ,BLACK GLASS BRACELET W HEART CHARMS
85131C,321.4,440,49,8.979591836734693,15.813351157484984,2.751423373185667,0.9926743899832614,C,Z,CZ,BEADED CRYSTAL HEART BLUE ON STICK
85070,320.0,3,3,1.0,0.0,5.802298395176403,0.9926906338583985,C,Z,CZ,ANT WHITE SWEETHEART TABLE W 3 DRAW
85033S,319.95,260,11,23.636363636363637,27.68491548577574,4.4995726292786795,0.9927068751954301,C,Z,CZ,SET/6 SILVER REINDEER T-LIGHTS
84661A,319.01,224,31,7.225806451612903,13.345934905229518,3.664719063765534,0.9927230688160785,C,Z,CZ,WHITE SQUARE TABLE CLOCK
84933C,317.0,136,5,27.2,36.928308924184435,7.104326378144322,0.9927391604048863,C,Z,CZ,LARGE BLUE ORIENTAL FOLDING STOOL
84673A,316.14,502,47,10.680851063829786,22.973620394760456,3.3514454778029528,0.9927552083382796,C,Z,CZ,PINK FLY SWAT
21401,315.7,1437,65,22.107692307692307,25.47739382577908,1.640802151193761,0.9927712339363445,C,Z,CZ,BLUE PUDDING SPOON
85129B,315.11,233,42,5.5476190476190474,7.150651960562181,2.343548074246524,0.9927872295847646,C,Z,CZ,BEADED CRYSTAL HEART GREEN SMALL
84933A,314.35,131,4,32.75,43.15379473464645,7.671839276442985,0.9928031866539814,C,Z,CZ,LARGE GREEN PEONY FOLDING STOOL
46000U,313.75,251,42,5.976190476190476,5.828810259049838,1.9431083931311468,0.9928191132659322,C,Z,CZ,POLYESTER FILLER PAD 30CMx30CM
90000D,313.75,51,27,1.8888888888888888,1.8045526471705546,2.4974419823510488,0.9928350398778831,C,Z,CZ,COPPER/OLIVE GREEN FLOWER NECKLACE
35638B,313.28999999999996,118,11,10.727272727272727,18.536941004874073,5.841215041657363,0.9928509431392634,C,Z,CZ,PINK/BLUE STRING CURTAIN
84838,312.5,50,3,16.666666666666668,24.54248017893329,9.153185237937667,0.9928668062985769,C,Z,CZ,ANT WHITE HIGH RISE BIRD BOX
90016B,312.14,37,24,1.5416666666666667,0.931532942621143,2.202163754328127,0.992882651183531,C,Z,CZ,GOLD/M.O.P PENDANT ORBIT NECKLACE
84671B,311.86999999999995,111,5,22.2,17.297398648351724,5.468275520884756,0.9928984823627155,C,Z,CZ,CROCHET BEAR WITH BLUE STRIPES
84522,311.86,186,22,8.454545454545455,21.174394403500145,5.659623053003859,0.9929143130342788,C,Z,CZ,PINK PARTY SUNGLASSES
84219,311.51,140,9,15.555555555555555,22.962529864493977,5.739160146195039,0.9929301259391037,C,Z,CZ,BOX/12 MOTHER & CHICK IN BASKET/BOW
90098,311.47999999999996,141,29,4.862068965517241,7.543796590250422,3.3048047323857483,0.9929459373210653,C,Z,CZ,NECKLACE+BRACELET PINK BUTTERFLY
22872,311.3,136,28,4.857142857142857,9.004995674065986,3.876220647123988,0.9929617395658472,C,Z,CZ,NUMBER TILE COTTAGE GARDEN 4
35979,311.0300000000001,94,6,15.666666666666666,22.606783642673864,6.812465606626336,0.9929775281048594,C,Z,CZ,SIX STRING SCANDINAVIAN HEART DECS
62095B,310.83,292,12,24.333333333333332,44.260249626156615,5.82670230478147,0.9929933064914496,C,Z,CZ,TURQOISE ICE CREAM SUNHAT
84623,310.44000000000005,56,7,8.0,10.723805294763608,6.061336149593367,0.993009065080817,C,Z,CZ,PINK GINGHAM ROSE FLOOR CUSHION
47593A,309.18,304,44,6.909090909090909,9.452004049389892,2.3847028073167476,0.993024759709926,C,Z,CZ,CAROUSEL DESIGN BABY BIB
84933B,309.15000000000003,136,4,34.0,43.104524124504614,7.506110544198647,0.9930404528161717,C,Z,CZ,LARGE PINK PEONY FOLDING STOOL
17012E,308.78999999999996,287,17,16.88235294117647,46.87067627117883,7.03549033787511,0.9930561276480578,C,Z,CZ,ORIGAMI OPIUM INCENSE/CANDLE SET
20795,308.7,135,25,5.4,6.946221994724902,3.125390510579662,0.9930717979113541,C,Z,CZ,LARGE BLUE PROVENCAL CERAMIC BALL
21196,308.54,179,21,8.523809523809524,6.4700776472856,2.582619389548126,0.9930874600527129,C,Z,CZ,ROUND WHITE CONFETTI IN TUBE
77081,308.38,242,20,12.1,19.48521706860168,4.124380972608208,0.9931031140721339,C,Z,CZ,FLOWER WINDMILL
84906,307.47,66,19,3.473684210526316,2.4122009556196597,2.640887793512762,0.9931187218980352,C,Z,CZ,PINK B'FLY C/COVER W BOBBLES
23495,306.66,225,7,32.142857142857146,19.591057240729093,4.3113745623970035,0.9931342886066276,C,Z,CZ,SET OF 3 PANTRY WOODEN SPOONS
90173,306.64,81,35,2.3142857142857145,1.8907114840626495,1.9743439002122811,0.9931498542999777,C,Z,CZ,PAIR BUTTERFLY HAIR CLIPS
72130,306.35,753,42,17.928571428571427,28.859113500863977,2.7819680603910566,0.993165405272316,C,Z,CZ,COLUMBIAN CANDLE ROUND
16254,305.65999999999997,941,24,39.208333333333336,177.21026056432333,9.389639168009658,0.9931809212187985,C,Z,CZ,TRANSPARENT ACRYLIC TAPE DISPENSER
44235,305.1,819,19,43.10526315789474,105.94647219591711,5.9833204860026745,0.9931964087384997,C,Z,CZ,ASS COL CIRCLE MOBILE
20800,303.96,1005,5,201.0,442.18661218992145,10.01662235723397,0.9932118383893955,C,Z,CZ,LARGE GLASS SUNDAE DISH CLEAR
84627,303.45,51,15,3.4,4.08481508586549,3.90816336261633,0.9932272421516154,C,Z,CZ,CANDY STRIPE ROSE C/COVER
21030,303.4,249,31,8.03225806451613,6.53444142457355,2.122150827982656,0.9932426433757297,C,Z,CZ,SPACE CADET RED
72753D,302.40000000000003,144,5,28.8,33.75203697556638,6.531027559860266,0.9932579938377342,C,Z,CZ,S/3 FLWR FAIRY SUMMER CANDLES
90036D,302.29,38,15,2.533333333333333,1.5976172734359606,2.916663368946823,0.9932733387159066,C,Z,CZ,"FLOWER GLASS GARLAND NECKL.36""BLACK"
85147,301.95,61,6,10.166666666666666,8.134289561274953,5.057662664305224,0.9932886663349617,C,Z,CZ,JARDIN ETCHED GLASS CANDLEHLDR LONG
23430,301.88,36,4,9.0,7.52772652709081,6.21626699142194,0.9933039904006692,C,Z,CZ,BLUE RETRO KITCHEN WALL CLOCK
35645,301.81,61,24,2.5416666666666665,1.6145847942957392,2.238110213701525,0.9933193109130288,C,Z,CZ,VINTAGE BEAD PINK JEWEL BOX
21321,301.79999999999995,122,13,9.384615384615385,12.85520945984196,4.566890648002087,0.9933346309177676,C,Z,CZ,GLASS CHALICE BLUE  LARGE
90035C,301.0,28,4,7.0,11.343133018115703,8.729494924258395,0.9933499103128184,C,Z,CZ,"PEARL & SHELL 42""NECKL. IVORY"
22954,300.14,243,35,6.942857142857143,7.271794248783353,2.2667053679928215,0.9933651460524549,C,Z,CZ,HEN PARTY CORDON BARRIER TAPE
84800S,299.53999999999996,394,17,23.176470588235293,51.1691255716248,5.760504410591474,0.9933803513348254,C,Z,CZ,SMALL WHITE/PINK ROSE ART FLOWER
23440,299.35999999999996,164,3,54.666666666666664,78.27089710315919,9.002478342091223,0.9933955474800161,C,Z,CZ,PAINT YOUR OWN EGGS IN CRATE
17001,299.34999999999997,1211,16,75.6875,101.56096280887982,4.058584037389086,0.9934107431175858,C,Z,CZ,HEAVENS SCENT FRAGRANCE OILS ASSTD
90124A,299.28,30,18,1.6666666666666667,1.1375929179890423,2.705549851693737,0.9934259352018079,C,Z,CZ,PINK MURANO TWIST NECKLACE
35981C,298.0,590,21,28.095238095238095,33.533423269783775,3.2667327194239704,0.9934410623105293,C,Z,CZ,WHITE SNOW SCANDINAVIAN STOCKING
84247N,297.48,113,38,2.973684210526316,4.438692540056064,2.7702224937806283,0.9934561630229537,C,Z,CZ,PACK/12 BLUE FOLKART CARDS
47471,297.02,430,49,8.775510204081632,19.720194076676037,3.4090675384747215,0.9934712403848075,C,Z,CZ,RAINBOW PEGS PHOTO CLIP STRING
84882,296.93,68,32,2.125,1.5606036879899208,1.9869818534181807,0.9934863131780713,C,Z,CZ,GREEN WIRE STANDING CANDLE HOLDER
84482,296.77,76,21,3.619047619047619,3.6259645678934933,2.9473684210526323,0.9935013778493977,C,Z,CZ,BUTTONS DESIGN JEWELLERY BOX
